59493.536637	 437368250.000	   7.767	9990
59493.536649	 437368250.000	   8.376	9990
59493.536661	 437368200.000	  15.459	9990
59493.536672	 437368200.000	  16.158	9990
59493.536684	 437368200.000	  16.053	9990
59493.536695	 437368200.000	   7.285	9990
59493.536707	 437368150.000	  10.824	9990
59493.536718	 437368150.000	   7.687	9990
59493.536765	 437368100.000	   6.612	9990
59493.536776	 437368100.000	   7.295	9990
59493.536788	 437368100.000	  13.607	9990
59493.536799	 437368100.000	  19.878	9990
59493.536811	 437368100.000	  21.167	9990
59493.536823	 437368050.000	  10.931	9990
59493.536834	 437368050.000	  13.100	9990
59493.536846	 437368050.000	  23.411	9990
59493.536973	 437367900.000	  10.540	9990
59493.536985	 437367900.000	   6.539	9990
59493.600195	 437386700.000	   6.529	9990
59493.600299	 437386600.000	   5.187	9990
59493.600311	 437386550.000	  14.153	9990
59493.600322	 437386550.000	  13.089	9990
59493.600334	 437386500.000	  19.912	9990
59493.600346	 437386500.000	  25.856	9990
59493.600357	 437386450.000	  16.267	9990
59493.600369	 437386450.000	  34.593	9990
59493.600380	 437386450.000	  21.586	9990
59493.600392	 437386400.000	  28.204	9990
59493.600404	 437386400.000	  38.732	9990
59493.600415	 437386350.000	  14.634	9990
59493.600426	 437386350.000	  38.155	9990
59493.600438	 437386350.000	  17.068	9990
59493.600450	 437386300.000	  44.746	9990
59493.600461	 437386300.000	  22.958	9990
59493.600473	 437386250.000	  28.458	9990
59493.600485	 437386250.000	  26.568	9990
59493.600496	 437386200.000	  20.220	9990
59493.600508	 437386150.000	   8.419	9990
59493.600519	 437386150.000	  10.151	9990
59493.600531	 437386100.000	   6.473	9990
59493.600542	 437386100.000	   6.365	9990
59493.600554	 437386050.000	   6.550	9990
59493.601214	 437383350.000	   5.479	9990
59493.601503	 437379650.000	  23.313	9990
59493.601515	 437379500.000	  13.716	9990
59493.601526	 437379350.000	  10.956	9990
59493.601538	 437379150.000	  11.568	9990
59493.601549	 437379050.000	  12.139	9990
59493.601561	 437378900.000	  12.812	9990
59493.601572	 437378700.000	  12.215	9990
59493.601584	 437378600.000	  11.583	9990
59493.601596	 437378450.000	  23.668	9990
59493.601607	 437378200.000	  15.227	9990
59493.601619	 437378100.000	  11.926	9990
59493.601630	 437377850.000	  13.019	9990
59493.601642	 437377700.000	  12.385	9990
59493.601653	 437377550.000	  16.213	9990
59493.601665	 437377450.000	  10.953	9990
59493.601677	 437377250.000	  16.530	9990
59493.601688	 437377100.000	  11.402	9990
59493.601700	 437376900.000	  13.059	9990
59493.601711	 437376800.000	  13.040	9990
59493.601723	 437376550.000	  13.364	9990
59493.601735	 437376400.000	  14.244	9990
59493.601746	 437376300.000	  12.682	9990
59493.601758	 437376050.000	  10.294	9990
59493.601769	 437376000.000	  11.208	9990
59493.601781	 437375800.000	  14.617	9990
59493.601792	 437375650.000	  13.224	9990
59493.601804	 437375500.000	  14.362	9990
59493.601815	 437375350.000	  13.988	9990
59493.601827	 437375150.000	  11.619	9990
59493.601839	 437375000.000	  14.542	9990
59493.601850	 437374850.000	  14.337	9990
59493.601862	 437374650.000	  12.571	9990
59493.601873	 437374550.000	   9.910	9990
59493.601885	 437374350.000	  11.612	9990
59493.601897	 437374200.000	  15.381	9990
59493.601908	 437374100.000	  14.441	9990
59493.602834	 437368550.000	  23.960	9990
59493.602845	 437368550.000	  12.285	9990
59493.602904	 437368400.000	  10.932	9990
59493.602915	 437368400.000	  20.293	9990
59493.602938	 437368350.000	  34.669	9990
59493.602950	 437368350.000	  26.323	9990
59493.602961	 437368300.000	  21.628	9990
59493.602973	 437368300.000	  41.394	9990
59493.602984	 437368300.000	  17.501	9990
59493.602996	 437368250.000	  22.257	9990
59493.603008	 437368250.000	  43.890	9990
59493.603019	 437368250.000	  17.704	9990
59493.603031	 437368200.000	  25.250	9990
59493.603042	 437368200.000	  33.056	9990
59493.603054	 437368200.000	  14.912	9990
59493.603065	 437368150.000	  11.778	9990
59493.603112	 437368100.000	  13.392	9990
59493.603123	 437368100.000	  21.094	9990
59493.603135	 437368100.000	  12.825	9990
59493.603146	 437368050.000	  23.580	9990
59493.603158	 437368050.000	  25.669	9990
59493.603170	 437368050.000	  13.252	9990
59493.603181	 437368000.000	  12.592	9990
59493.603193	 437367900.000	  11.234	9990
59493.603204	 437367850.000	  11.981	9990
59493.603216	 437367850.000	  15.939	9990
59493.603228	 437367850.000	   9.949	9990
59493.604153	 437367450.000	  19.716	9990
59493.604165	 437367450.000	  31.733	9990
59493.604177	 437367450.000	  35.611	9990
59493.604188	 437367450.000	  29.840	9990
59493.604200	 437367450.000	  22.163	9990
59493.604211	 437367450.000	  12.469	9990
59493.604223	 437367450.000	  17.360	9990
59493.604234	 437367450.000	  14.324	9990
59493.604246	 437367450.000	  11.103	9990
59493.604269	 437367450.000	   9.358	9990
59493.604281	 437367400.000	  11.112	9990
59493.604292	 437367400.000	  13.328	9990
59493.604304	 437367400.000	  17.020	9990
59493.604315	 437367400.000	  15.654	9990
59493.604327	 437367400.000	  23.039	9990
59493.604338	 437367400.000	  23.051	9990
59493.604350	 437367400.000	  30.838	9990
59493.604362	 437367400.000	  32.884	9990
59493.604373	 437367400.000	  35.192	9990
59493.604385	 437367400.000	  35.932	9990
59493.604397	 437367400.000	  31.632	9990
59493.604408	 437367400.000	  32.493	9990
59493.604420	 437367400.000	  32.515	9990
59493.604431	 437367400.000	  29.087	9990
59493.604443	 437367400.000	  29.312	9990
59493.604454	 437367400.000	  22.549	9990
59493.604466	 437367400.000	  16.105	9990
59493.604477	 437367400.000	  12.516	9990
